source_id,source_archive,accent_or_region,speaker_id,source_filename_or_audio,preserved_audio_or_file_path,source_gender_or_sex_label,source_label_type,gender_identity_folder_used,classification_basis,age,birth_place,native_language,other_languages,english_learning_method,english_residence,country,file_missing,subset,minutes,reader_name
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2116,mandarin61.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin61.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,33,"shangrao, jiangxi, china",mandarin,cantonese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2117,mandarin62.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin62.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24,"shanghai, china",mandarin,spanish,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2119,mandarin63.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin63.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27,"jiaozuo, henan, china",mandarin,french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2129,mandarin64.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin64.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24,"fuzhou, fujian, china",mandarin,min dong,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2173,mandarin65.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin65.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20,"tianjin, hebei, china",mandarin,french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2252,mandarin66.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin66.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22,"shanghai, china",mandarin,spanish,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2274,mandarin67.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin67.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"nanjing, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2281,mandarin68.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin68.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"dongyang, zhejiang, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2282,mandarin69.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin69.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22,"taizhou, jiangsu, china",mandarin,german,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2291,mandarin70.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin70.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21,"shanghai, china",mandarin,japanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2294,mandarin71.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin71.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20,"chengdu, sichuan, china",mandarin,french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2306,mandarin72.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin72.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22,"taichung, taiwan",mandarin,taiwanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2319,mandarin73.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin73.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27,"chengdu, sichuan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2323,mandarin74.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin74.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19,"shenzhen, china",mandarin,none,naturalistic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2332,mandarin75.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin75.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20,"taipei, taiwan",mandarin,taiwanese,naturalistic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2348,mandarin76.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin76.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29,"zhengzhou, henan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2355,mandarin77.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin77.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20,"jingjiang, jiangsu, china",mandarin,german,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2360,mandarin78.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin78.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20,"ganzhou, jiangxi, china",mandarin,japanese korean,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2365,mandarin79.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin79.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19,"johor bahru, malaysia",mandarin,malay hokkien cantonese korean japanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2413,mandarin80.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin80.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21,"xi'an, shanxi, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2414,mandarin81.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin81.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22,"suzhou, jiangsu, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2418,mandarin82.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin82.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23,"wuhai, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2419,mandarin83.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin83.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,26,"zhengzhou, henan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2420,mandarin84.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin84.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24,"zhengzhou, henan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2421,mandarin85.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin85.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23,"changsha, hunan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2423,mandarin86.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin86.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22,"shenyang, liaoning, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2435,mandarin87.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin87.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22,"lanzhou, gansu, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2447,mandarin88.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin88.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"anqing, anhui, china",mandarin,japanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2448,mandarin89.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin89.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19,"taiyuan, shanxi, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2461,mandarin90.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin90.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27,"chengdu, sichuan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2463,mandarin91.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin91.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22,"tongcheng, anhui, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2469,mandarin92.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin92.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23,"huai'an, jiangsu, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2474,mandarin93.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin93.mp3,female,age_sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22,"xi'an, shanxi, china",mandarin,french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2477,mandarin94.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin94.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"baotou, inner mongolia, china",mandarin,none,academic,,,,,,
