source_package,source_alias,type,original_vocal_atlas_path,new_combined_atlas_path,bytes
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/642c4c6f53e2____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/30500f47a8c9____init__.cpython-37.pyc,159
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/2d2fa11a4f5a____init__.py,749
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/0bb0227ab70d____init__.cpython-37.pyc,241
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/__pycache__/shared_configs.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/aecddce62243__shared_configs.cpython-37.pyc,14520
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/__pycache__/vits_config.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/e4e6244bc8ca__vits_config.cpython-37.pyc,7541
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/align_tts_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/933136c927cd__align_tts_config.py,4913
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/fast_pitch_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/efa60181379f__fast_pitch_config.py,6789
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/fast_speech_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/52d9f1ed5f6e__fast_speech_config.py,6636
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/fastspeech2_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/bb8aa34cba0f__fastspeech2_config.py,7281
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/glow_tts_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/7647239da667__glow_tts_config.py,7999
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/neuralhmm_tts_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/65b0661866aa__neuralhmm_tts_config.py,7914
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/overflow_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/48245200f734__overflow_config.py,9277
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/shared_configs.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/96de5558e9ad__shared_configs.py,14025
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/speedy_speech_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/0fabcf4cf501__speedy_speech_config.py,7073
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/tacotron2_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/28bb834195c1__tacotron2_config.py,517
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/tacotron_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/128b0482d569__tacotron_config.py,11528
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/configs/vits_config.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/264934029723__vits_config.py,6870
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/datasets/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/8eaf57cc94b6____init__.py,7960
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/datasets/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/dde647dfb6a5____init__.cpython-37.pyc,6803
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/datasets/__pycache__/dataset.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/353bc9716e45__dataset.cpython-37.pyc,33575
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/datasets/__pycache__/formatters.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/c8efdfdb63e2__formatters.cpython-37.pyc,18309
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/datasets/dataset.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/b639dac7e71c__dataset.py,37696
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/datasets/formatters.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/b8d779da331e__formatters.py,25488
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/66a28d716f24____init__.py,36
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/b72db3e37885____init__.cpython-37.pyc,204
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/__pycache__/losses.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/fd70b569f32a__losses.cpython-37.pyc,26068
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/align_tts/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/97d3e296cced____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/align_tts/duration_predictor.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/3faad44aa060__duration_predictor.py,838
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/align_tts/mdn.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/ddb73ae4c912__mdn.py,975
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/feed_forward/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/76aff8bbe5d4____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/feed_forward/decoder.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/14192553911d__decoder.py,8297
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/feed_forward/duration_predictor.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/8ad27e761c92__duration_predictor.py,1099
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/feed_forward/encoder.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/c74e74a4b1a2__encoder.py,5913
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/b905d8d36ba3____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/7be1412bc630____init__.cpython-37.pyc,174
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/__pycache__/normalization.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/22ed9678be03__normalization.cpython-37.pyc,4882
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/__pycache__/wavenet.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/53fd35317334__wavenet.cpython-37.pyc,5279
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/aligner.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/9abb0c678128__aligner.py,3058
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/gated_conv.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/921f2b78bdfc__gated_conv.py,1305
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/normalization.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/47190f3e6b3e__normalization.py,4055
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/pos_encoding.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/71134e32c5c8__pos_encoding.py,2471
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/res_conv_bn.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/ec3fd6928298__res_conv_bn.py,4594
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/time_depth_sep_conv.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/4307114bd54f__time_depth_sep_conv.py,2561
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/transformer.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/dd590d25bf85__transformer.py,3296
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/generic/wavenet.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/27156448a009__wavenet.py,6789
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/1b1f12381710____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/8a7db92467a5____init__.cpython-37.pyc,175
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/__pycache__/duration_predictor.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/0463da20b7f1__duration_predictor.cpython-37.pyc,2044
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/__pycache__/glow.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/2eb83978d3a8__glow.cpython-37.pyc,7228
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/__pycache__/transformer.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/dc1a0c127584__transformer.cpython-37.pyc,13844
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/decoder.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/4b05e9db4072__decoder.py,4677
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/duration_predictor.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/cfd3a73b7b87__duration_predictor.py,2341
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/encoder.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/259a45f44cb1__encoder.py,6878
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/glow.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/5b2151242f45__glow.py,8343
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/glow_tts/transformer.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/eee0095ae2c9__transformer.py,17585
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/losses.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/717347072809__losses.py,35523
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/overflow/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/abb327cc892e____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/overflow/common_layers.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/1cc2471e941b__common_layers.py,11736
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/overflow/decoder.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/ec11c0e92f8a__decoder.py,2618
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/overflow/neural_hmm.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/6b7293e56fcc__neural_hmm.py,24716
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/overflow/plotting_utils.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/8dcea2525c43__plotting_utils.py,2676
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/bc021bb6d51b____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/attentions.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/55f7dc98769b__attentions.py,19352
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/capacitron_layers.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/532809f3c3ee__capacitron_layers.py,9388
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/common_layers.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/f09c1941846d__common_layers.py,4732
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/gst_layers.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/d0caffc7a38d__gst_layers.py,5836
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/tacotron.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/03c5b2a28732__tacotron.py,18785
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/tacotron/tacotron2.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/ea1c7d0be351__tacotron2.py,15855
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/__pycache__/discriminator.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/4852019b4e3b__discriminator.cpython-37.pyc,3527
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/__pycache__/networks.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/b8c936835ba4__networks.cpython-37.pyc,8398
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/__pycache__/stochastic_duration_predictor.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/5c4b0c38ab87__stochastic_duration_predictor.cpython-37.pyc,9201
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/__pycache__/transforms.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/0a7d51ff4dcd__transforms.cpython-37.pyc,3894
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/discriminator.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/f9ac3522338a__discriminator.py,3232
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/networks.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/657f2af9fc25__networks.py,9680
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/stochastic_duration_predictor.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/424c52783d22__stochastic_duration_predictor.py,10913
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/layers/vits/transforms.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/a5388d4242b7__transforms.py,7234
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/f08a240b0523____init__.py,574
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/ca40a156fdf3____init__.cpython-37.pyc,683
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/__pycache__/base_tts.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/ca07a269dea1__base_tts.cpython-37.pyc,12209
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/__pycache__/vits.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/411bb2899d0c__vits.cpython-37.pyc,55045
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/align_tts.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/e1bfb49d36dd__align_tts.py,19052
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/base_tacotron.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/c7c46b50c6ac__base_tacotron.py,12118
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/base_tts.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/4d2cdf1cdf83__base_tts.py,19389
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/forward_tts.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/f225d5e63924__forward_tts.py,35341
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/glow_tts.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/50d971648fd1__glow_tts.py,24314
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/neuralhmm_tts.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/6a8bbc36ebbd__neuralhmm_tts.py,17346
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/overflow.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/e1e02bb9cb60__overflow.py,17644
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/tacotron.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/a0c50d3c0e96__tacotron.py,18779
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/tacotron2.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/79c5440bfa5e__tacotron2.py,19525
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/models/vits.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/8634170255ca__vits.py,74933
JARVIS-ChatGPT-main_1,JARVIS,code,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/utils/__init__.py,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Code/8f6d4f804a0b____init__.py,0
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/utils/__pycache__/__init__.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/51279af18d2c____init__.cpython-37.pyc,165
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/utils/__pycache__/data.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/e2b412419708__data.cpython-37.pyc,4340
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/utils/__pycache__/helpers.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/fb37dbedeb02__helpers.cpython-37.pyc,7654
JARVIS-ChatGPT-main_1,JARVIS,cache,00_sources_preserved/JARVIS-ChatGPT-main_1/JARVIS-ChatGPT-main/TTS/tts/utils/__pycache__/languages.cpython-37.pyc,03_VOICE_AUDIO_MODEL_ATLAS/JARVIS_Cache/8c4aabf247ac__languages.cpython-37.pyc,5536
